CHS2803,キリスト教学講義 10,川島　堅二,春・月・１ 5124,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA364&value(crclumcd)=
CHS2813,ギリシア語原典講読,廣石　望,秋・月・２ 7205,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA217&value(crclumcd)=
CHS2813,ギリシア語中級講読,廣石　望,春・月・２ 4401,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA225&value(crclumcd)=
CHS2803,キリスト教学講義 8,藁科　智恵,秋・月・２ 5502,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA362&value(crclumcd)=
CHS3813,演習 A2,久保田　浩,春・月・３ X309,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA102&value(crclumcd)=
CHS3813,演習 A3,鳥居　雅志,秋・月・３ 7301,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA103&value(crclumcd)=
CHS3813,演習 A4,廣石　望,秋・月・３ 7205,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA104&value(crclumcd)=
CHS3813,演習 A5,ゾンターク，Ｍ,秋・月・３ 7204,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA105&value(crclumcd)=
CHS3813,演習 A8,梅澤　弓子,春・月・３ 7301,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA108&value(crclumcd)=
CHS2813,キリスト教学基礎演習A1a,ゾンターク，Ｍ,春・月・３ D601,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA041&value(crclumcd)=
CHS2813,キリスト教学基礎演習A2a,梅澤　弓子,秋・月・３ D601,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA051&value(crclumcd)=
CHS1813,入門演習A1b,廣石　望,春・月・３ 7205,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA012&value(crclumcd)=
CHS2803,キリスト教学講義 11,梅澤　弓子,春・月・４ 5222,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA365&value(crclumcd)=
CHS2813,キリスト教学原典講読5,藁科　智恵,秋・月・４ 7302,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA215&value(crclumcd)=
CHS2800,世界史,四日市　康博,秋・月・５ 5124,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA501&value(crclumcd)=
CHS2813,ラテン語原典講読,松澤　裕樹,秋・月・５ 6210,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA218&value(crclumcd)=
CHS2813,ラテン語中級講読,松澤　裕樹,春・月・５ 6210,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA226&value(crclumcd)=
CHS2833,フィールドワークA1,阿部　善彦,通年・月・６ 1201,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA201&value(crclumcd)=
CHS2803,キリスト教学講義 13,江島　尚俊,春・火・１ D301,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA367&value(crclumcd)=
CHS2803,キリスト教学講義 17,徐　正敏,秋・火・１ X102,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA371&value(crclumcd)=
CHS3813,演習 A1,加藤　磨珠枝,春・火・２ 7205,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA101&value(crclumcd)=
CHS3813,演習 A6,阿部　善彦,秋・火・２ 1201,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA106&value(crclumcd)=
CHS2813,キリスト教学基礎演習A1b,阿部　善彦,春・火・２ 1104,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA042&value(crclumcd)=
CHS2803,キリスト教学講義 23,植木　紀夫,春・火・２ D401,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA377&value(crclumcd)=
CHS2803,キリスト教学講義 27,植木　紀夫,秋・火・２ 5324,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA381&value(crclumcd)=
CHS2803,キリスト教学講義 3,田中　健三,秋・火・２ 5302,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA357&value(crclumcd)=
CHS1803,キリスト教学入門講義 1,長谷川　修一,春・火・３ 5321,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA351&value(crclumcd)=
CHS1803,キリスト教学入門講義 2,廣石　望,秋・火・３ X304,/timetable/slbssbdr.do?value(risyunen)=2017&value(semekikn)=1&value(kougicd)=AA352&value(crclumcd)=
